Freq	DF_LOWSHELF(FREQ,350,3.5,0,48000)
+DF_HIGHSHELF(FREQ,3500,-2.5,0,48000)
4107.055664	-1.801863
4107.421875	-1.802050
4107.788086	-1.802238
4108.154297	-1.802425
4108.520508	-1.802612
4108.886719	-1.802799
4109.252930	-1.802987
4109.619141	-1.803174
4109.985352	-1.803361
4110.351562	-1.803548
4110.717773	-1.803735
4111.083984	-1.803922
4111.450195	-1.804109
4111.816406	-1.804296
4112.182617	-1.804482
4112.548828	-1.804669
4112.915039	-1.804856
4113.281250	-1.805043
4113.647461	-1.805229
4114.013672	-1.805416
4114.379883	-1.805602
4114.746094	-1.805789
4115.112305	-1.805975
4115.478516	-1.806162
4115.844727	-1.806348
4116.210938	-1.806534
4116.577148	-1.806721
4116.943359	-1.806907
4117.309570	-1.807093
4117.675781	-1.807279
4118.041992	-1.807465
4118.408203	-1.807651
4118.774414	-1.807837
4119.140625	-1.808023
4119.506836	-1.808209
4119.873047	-1.808395
4120.239258	-1.808581
4120.605469	-1.808766
4120.971680	-1.808952
4121.337891	-1.809138
4121.704102	-1.809323
4122.070312	-1.809509
4122.436523	-1.809695
4122.802734	-1.809880
4123.168945	-1.810065
4123.535156	-1.810251
4123.901367	-1.810436
4124.267578	-1.810622
4124.633789	-1.810807
4125.000000	-1.810992
4125.366211	-1.811177
4125.732422	-1.811362
4126.098633	-1.811547
4126.464844	-1.811732
4126.831055	-1.811917
4127.197266	-1.812102
4127.563477	-1.812287
4127.929688	-1.812472
4128.295898	-1.812657
4128.662109	-1.812842
4129.028320	-1.813026
4129.394531	-1.813211
4129.760742	-1.813396
4130.126953	-1.813580
4130.493164	-1.813765
4130.859375	-1.813949
4131.225586	-1.814134
4131.591797	-1.814318
4131.958008	-1.814502
4132.324219	-1.814687
4132.690430	-1.814871
4133.056641	-1.815055
4133.422852	-1.815239
4133.789062	-1.815423
4134.155273	-1.815608
4134.521484	-1.815792
4134.887695	-1.815976
4135.253906	-1.816160
4135.620117	-1.816343
4135.986328	-1.816527
4136.352539	-1.816711
4136.718750	-1.816895
4137.084961	-1.817079
4137.451172	-1.817262
4137.817383	-1.817446
4138.183594	-1.817629
4138.549805	-1.817813
4138.916016	-1.817996
4139.282227	-1.818180
4139.648438	-1.818363
4140.014648	-1.818547
4140.380859	-1.818730
4140.747070	-1.818913
4141.113281	-1.819096
4141.479492	-1.819280
4141.845703	-1.819463
4142.211914	-1.819646
4142.578125	-1.819829
4142.944336	-1.820012
4143.310547	-1.820195
4143.676758	-1.820378
4144.042969	-1.820561
4144.409180	-1.820743
4144.775391	-1.820926
4145.141602	-1.821109
4145.507812	-1.821292
4145.874023	-1.821474
4146.240234	-1.821657
4146.606445	-1.821839
4146.972656	-1.822022
4147.338867	-1.822204
4147.705078	-1.822387
4148.071289	-1.822569
4148.437500	-1.822751
4148.803711	-1.822934
4149.169922	-1.823116
4149.536133	-1.823298
4149.902344	-1.823480
4150.268555	-1.823662
4150.634766	-1.823844
4151.000977	-1.824026
4151.367188	-1.824208
4151.733398	-1.824390
4152.099609	-1.824572
4152.465820	-1.824754
4152.832031	-1.824936
4153.198242	-1.825117
4153.564453	-1.825299
4153.930664	-1.825481
4154.296875	-1.825662
4154.663086	-1.825844
4155.029297	-1.826025
4155.395508	-1.826207
4155.761719	-1.826388
4156.127930	-1.826569
4156.494141	-1.826751
4156.860352	-1.826932
4157.226562	-1.827113
4157.592773	-1.827294
4157.958984	-1.827476
4158.325195	-1.827657
4158.691406	-1.827838
4159.057617	-1.828019
4159.423828	-1.828200
4159.790039	-1.828381
4160.156250	-1.828561
4160.522461	-1.828742
4160.888672	-1.828923
4161.254883	-1.829104
4161.621094	-1.829284
4161.987305	-1.829465
4162.353516	-1.829646
4162.719727	-1.829826
4163.085938	-1.830007
4163.452148	-1.830187
4163.818359	-1.830368
4164.184570	-1.830548
4164.550781	-1.830728
4164.916992	-1.830909
4165.283203	-1.831089
4165.649414	-1.831269
4166.015625	-1.831449
4166.381836	-1.831629
4166.748047	-1.831809
4167.114258	-1.831989
4167.480469	-1.832169
4167.846680	-1.832349
4168.212891	-1.832529
4168.579102	-1.832709
4168.945312	-1.832889
4169.311523	-1.833069
4169.677734	-1.833248
4170.043945	-1.833428
4170.410156	-1.833608
4170.776367	-1.833787
4171.142578	-1.833967
4171.508789	-1.834146
4171.875000	-1.834326
4172.241211	-1.834505
4172.607422	-1.834684
4172.973633	-1.834864
4173.339844	-1.835043
4173.706055	-1.835222
4174.072266	-1.835401
4174.438477	-1.835580
4174.804688	-1.835759
4175.170898	-1.835938
4175.537109	-1.836117
4175.903320	-1.836296
4176.269531	-1.836475
4176.635742	-1.836654
4177.001953	-1.836833
4177.368164	-1.837012
4177.734375	-1.837190
4178.100586	-1.837369
4178.466797	-1.837548
4178.833008	-1.837726
4179.199219	-1.837905
4179.565430	-1.838083
4179.931641	-1.838262
4180.297852	-1.838440
4180.664062	-1.838619
4181.030273	-1.838797
4181.396484	-1.838975
4181.762695	-1.839153
4182.128906	-1.839332
4182.495117	-1.839510
4182.861328	-1.839688
4183.227539	-1.839866
4183.593750	-1.840044
4183.959961	-1.840222
4184.326172	-1.840400
4184.692383	-1.840578
4185.058594	-1.840755
4185.424805	-1.840933
4185.791016	-1.841111
4186.157227	-1.841289
4186.523438	-1.841466
4186.889648	-1.841644
4187.255859	-1.841821
4187.622070	-1.841999
4187.988281	-1.842176
4188.354492	-1.842354
4188.720703	-1.842531
4189.086914	-1.842708
4189.453125	-1.842886
4189.819336	-1.843063
4190.185547	-1.843240
4190.551758	-1.843417
4190.917969	-1.843594
4191.284180	-1.843772
4191.650391	-1.843949
4192.016602	-1.844126
4192.382812	-1.844302
4192.749023	-1.844479
4193.115234	-1.844656
4193.481445	-1.844833
4193.847656	-1.845010
4194.213867	-1.845186
4194.580078	-1.845363
4194.946289	-1.845540
4195.312500	-1.845716
4195.678711	-1.845893
4196.044922	-1.846069
4196.411133	-1.846246
4196.777344	-1.846422
4197.143555	-1.846599
4197.509766	-1.846775
4197.875977	-1.846951
4198.242188	-1.847127
4198.608398	-1.847303
4198.974609	-1.847480
4199.340820	-1.847656
4199.707031	-1.847832
4200.073242	-1.848008
4200.439453	-1.848184
4200.805664	-1.848360
4201.171875	-1.848535
4201.538086	-1.848711
4201.904297	-1.848887
4202.270508	-1.849063
4202.636719	-1.849238
4203.002930	-1.849414
4203.369141	-1.849590
4203.735352	-1.849765
4204.101562	-1.849941
4204.467773	-1.850116
4204.833984	-1.850292
4205.200195	-1.850467
4205.566406	-1.850642
4205.932617	-1.850818
4206.298828	-1.850993
4206.665039	-1.851168
4207.031250	-1.851343
4207.397461	-1.851518
4207.763672	-1.851693
4208.129883	-1.851869
4208.496094	-1.852043
4208.862305	-1.852218
4209.228516	-1.852393
4209.594727	-1.852568
4209.960938	-1.852743
4210.327148	-1.852918
4210.693359	-1.853092
4211.059570	-1.853267
4211.425781	-1.853442
4211.791992	-1.853616
4212.158203	-1.853791
4212.524414	-1.853965
4212.890625	-1.854140
4213.256836	-1.854314
4213.623047	-1.854489
4213.989258	-1.854663
4214.355469	-1.854837
4214.721680	-1.855011
4215.087891	-1.855186
4215.454102	-1.855360
4215.820312	-1.855534
4216.186523	-1.855708
4216.552734	-1.855882
4216.918945	-1.856056
4217.285156	-1.856230
4217.651367	-1.856404
4218.017578	-1.856577
4218.383789	-1.856751
4218.750000	-1.856925
4219.116211	-1.857099
4219.482422	-1.857272
4219.848633	-1.857446
4220.214844	-1.857620
4220.581055	-1.857793
4220.947266	-1.857967
4221.313477	-1.858140
4221.679688	-1.858313
4222.045898	-1.858487
4222.412109	-1.858660
4222.778320	-1.858833
4223.144531	-1.859007
4223.510742	-1.859180
4223.876953	-1.859353
4224.243164	-1.859526
4224.609375	-1.859699
4224.975586	-1.859872
4225.341797	-1.860045
4225.708008	-1.860218
4226.074219	-1.860391
4226.440430	-1.860563
4226.806641	-1.860736
4227.172852	-1.860909
4227.539062	-1.861082
4227.905273	-1.861254
4228.271484	-1.861427
4228.637695	-1.861599
4229.003906	-1.861772
4229.370117	-1.861944
4229.736328	-1.862117
4230.102539	-1.862289
4230.468750	-1.862462
4230.834961	-1.862634
4231.201172	-1.862806
4231.567383	-1.862978
4231.933594	-1.863151
4232.299805	-1.863323
4232.666016	-1.863495
4233.032227	-1.863667
4233.398438	-1.863839
4233.764648	-1.864011
4234.130859	-1.864183
4234.497070	-1.864354
4234.863281	-1.864526
4235.229492	-1.864698
4235.595703	-1.864870
4235.961914	-1.865041
4236.328125	-1.865213
4236.694336	-1.865385
4237.060547	-1.865556
4237.426758	-1.865728
4237.792969	-1.865899
4238.159180	-1.866071
4238.525391	-1.866242
4238.891602	-1.866413
4239.257812	-1.866585
4239.624023	-1.866756
4239.990234	-1.866927
4240.356445	-1.867098
4240.722656	-1.867269
4241.088867	-1.867440
4241.455078	-1.867611
4241.821289	-1.867782
4242.187500	-1.867953
4242.553711	-1.868124
4242.919922	-1.868295
4243.286133	-1.868466
4243.652344	-1.868637
4244.018555	-1.868807
4244.384766	-1.868978
4244.750977	-1.869149
4245.117188	-1.869319
4245.483398	-1.869490
4245.849609	-1.869660
4246.215820	-1.869831
4246.582031	-1.870001
4246.948242	-1.870172
4247.314453	-1.870342
4247.680664	-1.870512
4248.046875	-1.870682
4248.413086	-1.870853
4248.779297	-1.871023
4249.145508	-1.871193
4249.511719	-1.871363
4249.877930	-1.871533
4250.244141	-1.871703
4250.610352	-1.871873
4250.976562	-1.872043
4251.342773	-1.872213
4251.708984	-1.872382
4252.075195	-1.872552
4252.441406	-1.872722
4252.807617	-1.872892
4253.173828	-1.873061
4253.540039	-1.873231
4253.906250	-1.873400
4254.272461	-1.873570
4254.638672	-1.873739
4255.004883	-1.873909
4255.371094	-1.874078
4255.737305	-1.874247
4256.103516	-1.874417
4256.469727	-1.874586
4256.835938	-1.874755
4257.202148	-1.874924
4257.568359	-1.875093
4257.934570	-1.875262
4258.300781	-1.875431
4258.666992	-1.875600
4259.033203	-1.875769
4259.399414	-1.875938
4259.765625	-1.876107
4260.131836	-1.876276
4260.498047	-1.876445
4260.864258	-1.876613
4261.230469	-1.876782
4261.596680	-1.876951
4261.962891	-1.877119
4262.329102	-1.877288
4262.695312	-1.877456
4263.061523	-1.877625
4263.427734	-1.877793
4263.793945	-1.877962
4264.160156	-1.878130
4264.526367	-1.878298
4264.892578	-1.878466
4265.258789	-1.878635
4265.625000	-1.878803
4265.991211	-1.878971
4266.357422	-1.879139
4266.723633	-1.879307
4267.089844	-1.879475
4267.456055	-1.879643
4267.822266	-1.879811
4268.188477	-1.879979
4268.554688	-1.880146
4268.920898	-1.880314
4269.287109	-1.880482
4269.653320	-1.880650
4270.019531	-1.880817
4270.385742	-1.880985
4270.751953	-1.881152
4271.118164	-1.881320
4271.484375	-1.881487
4271.850586	-1.881655
4272.216797	-1.881822
4272.583008	-1.881990
4272.949219	-1.882157
4273.315430	-1.882324
4273.681641	-1.882491
4274.047852	-1.882658
4274.414062	-1.882826
4274.780273	-1.882993
4275.146484	-1.883160
4275.512695	-1.883327
4275.878906	-1.883494
4276.245117	-1.883661
4276.611328	-1.883827
4276.977539	-1.883994
4277.343750	-1.884161
4277.709961	-1.884328
4278.076172	-1.884494
4278.442383	-1.884661
4278.808594	-1.884828
4279.174805	-1.884994
4279.541016	-1.885161
4279.907227	-1.885327
4280.273438	-1.885494
4280.639648	-1.885660
4281.005859	-1.885826
4281.372070	-1.885993
4281.738281	-1.886159
4282.104492	-1.886325
4282.470703	-1.886491
4282.836914	-1.886658
4283.203125	-1.886824
4283.569336	-1.886990
4283.935547	-1.887156
4284.301758	-1.887322
4284.667969	-1.887488
4285.034180	-1.887653
4285.400391	-1.887819
4285.766602	-1.887985
4286.132812	-1.888151
4286.499023	-1.888317
4286.865234	-1.888482
4287.231445	-1.888648
4287.597656	-1.888813
4287.963867	-1.888979
4288.330078	-1.889144
4288.696289	-1.889310
4289.062500	-1.889475
4289.428711	-1.889641
4289.794922	-1.889806
4290.161133	-1.889971
4290.527344	-1.890136
4290.893555	-1.890302
4291.259766	-1.890467
4291.625977	-1.890632
4291.992188	-1.890797
4292.358398	-1.890962
4292.724609	-1.891127
4293.090820	-1.891292
4293.457031	-1.891457
4293.823242	-1.891622
4294.189453	-1.891786
4294.555664	-1.891951
4294.921875	-1.892116
4295.288086	-1.892281
4295.654297	-1.892445
4296.020508	-1.892610
4296.386719	-1.892774
4296.752930	-1.892939
4297.119141	-1.893103
4297.485352	-1.893268
4297.851562	-1.893432
4298.217773	-1.893596
4298.583984	-1.893761
4298.950195	-1.893925
4299.316406	-1.894089
4299.682617	-1.894253
4300.048828	-1.894418
4300.415039	-1.894582
4300.781250	-1.894746
4301.147461	-1.894910
4301.513672	-1.895074
4301.879883	-1.895238
4302.246094	-1.895401
4302.612305	-1.895565
4302.978516	-1.895729
4303.344727	-1.895893
4303.710938	-1.896056
4304.077148	-1.896220
4304.443359	-1.896384
4304.809570	-1.896547
4305.175781	-1.896711
4305.541992	-1.896874
4305.908203	-1.897038
4306.274414	-1.897201
4306.640625	-1.897364
4307.006836	-1.897528
4307.373047	-1.897691
4307.739258	-1.897854
4308.105469	-1.898017
4308.471680	-1.898181
4308.837891	-1.898344
4309.204102	-1.898507
4309.570312	-1.898670
4309.936523	-1.898833
4310.302734	-1.898996
4310.668945	-1.899159
4311.035156	-1.899321
4311.401367	-1.899484
4311.767578	-1.899647
4312.133789	-1.899810
4312.500000	-1.899972
4312.866211	-1.900135
4313.232422	-1.900298
4313.598633	-1.900460
4313.964844	-1.900623
4314.331055	-1.900785
4314.697266	-1.900948
4315.063477	-1.901110
4315.429688	-1.901272
4315.795898	-1.901435
4316.162109	-1.901597
4316.528320	-1.901759
4316.894531	-1.901921
4317.260742	-1.902083
4317.626953	-1.902246
4317.993164	-1.902408
4318.359375	-1.902570
4318.725586	-1.902732
4319.091797	-1.902893
4319.458008	-1.903055
4319.824219	-1.903217
4320.190430	-1.903379
4320.556641	-1.903541
4320.922852	-1.903702
4321.289062	-1.903864
4321.655273	-1.904026
4322.021484	-1.904187
4322.387695	-1.904349
4322.753906	-1.904510
4323.120117	-1.904672
4323.486328	-1.904833
4323.852539	-1.904995
4324.218750	-1.905156
4324.584961	-1.905317
4324.951172	-1.905478
4325.317383	-1.905640
4325.683594	-1.905801
4326.049805	-1.905962
4326.416016	-1.906123
4326.782227	-1.906284
4327.148438	-1.906445
4327.514648	-1.906606
4327.880859	-1.906767
4328.247070	-1.906928
4328.613281	-1.907089
4328.979492	-1.907249
4329.345703	-1.907410
4329.711914	-1.907571
4330.078125	-1.907731
4330.444336	-1.907892
4330.810547	-1.908053
4331.176758	-1.908213
4331.542969	-1.908374
4331.909180	-1.908534
4332.275391	-1.908694
4332.641602	-1.908855
4333.007812	-1.909015
4333.374023	-1.909175
4333.740234	-1.909336
4334.106445	-1.909496
4334.472656	-1.909656
4334.838867	-1.909816
4335.205078	-1.909976
4335.571289	-1.910136
4335.937500	-1.910296
4336.303711	-1.910456
4336.669922	-1.910616
4337.036133	-1.910776
4337.402344	-1.910936
4337.768555	-1.911095
4338.134766	-1.911255
4338.500977	-1.911415
4338.867188	-1.911575
4339.233398	-1.911734
4339.599609	-1.911894
4339.965820	-1.912053
4340.332031	-1.912213
4340.698242	-1.912372
4341.064453	-1.912532
4341.430664	-1.912691
4341.796875	-1.912850
4342.163086	-1.913010
4342.529297	-1.913169
4342.895508	-1.913328
4343.261719	-1.913487
4343.627930	-1.913646
4343.994141	-1.913805
4344.360352	-1.913964
4344.726562	-1.914123
4345.092773	-1.914282
4345.458984	-1.914441
4345.825195	-1.914600
4346.191406	-1.914759
4346.557617	-1.914918
4346.923828	-1.915076
4347.290039	-1.915235
4347.656250	-1.915394
4348.022461	-1.915552
4348.388672	-1.915711
4348.754883	-1.915869
4349.121094	-1.916028
4349.487305	-1.916186
4349.853516	-1.916345
4350.219727	-1.916503
4350.585938	-1.916661
4350.952148	-1.916820
4351.318359	-1.916978
4351.684570	-1.917136
4352.050781	-1.917294
4352.416992	-1.917452
4352.783203	-1.917610
4353.149414	-1.917768
4353.515625	-1.917926
4353.881836	-1.918084
4354.248047	-1.918242
4354.614258	-1.918400
4354.980469	-1.918558
4355.346680	-1.918716
4355.712891	-1.918873
4356.079102	-1.919031
4356.445312	-1.919189
4356.811523	-1.919346
4357.177734	-1.919504
4357.543945	-1.919661
4357.910156	-1.919819
4358.276367	-1.919976
4358.642578	-1.920134
4359.008789	-1.920291
4359.375000	-1.920448
4359.741211	-1.920606
4360.107422	-1.920763
4360.473633	-1.920920
4360.839844	-1.921077
4361.206055	-1.921234
4361.572266	-1.921391
4361.938477	-1.921548
4362.304688	-1.921705
4362.670898	-1.921862
4363.037109	-1.922019
4363.403320	-1.922176
4363.769531	-1.922333
4364.135742	-1.922490
4364.501953	-1.922646
4364.868164	-1.922803
4365.234375	-1.922960
4365.600586	-1.923116
4365.966797	-1.923273
4366.333008	-1.923430
4366.699219	-1.923586
4367.065430	-1.923742
4367.431641	-1.923899
4367.797852	-1.924055
4368.164062	-1.924212
4368.530273	-1.924368
4368.896484	-1.924524
4369.262695	-1.924680
4369.628906	-1.924836
4369.995117	-1.924993
4370.361328	-1.925149
4370.727539	-1.925305
4371.093750	-1.925461
4371.459961	-1.925617
4371.826172	-1.925773
4372.192383	-1.925928
4372.558594	-1.926084
4372.924805	-1.926240
4373.291016	-1.926396
4373.657227	-1.926551
4374.023438	-1.926707
4374.389648	-1.926863
4374.755859	-1.927018
4375.122070	-1.927174
4375.488281	-1.927329
4375.854492	-1.927485
4376.220703	-1.927640
4376.586914	-1.927796
4376.953125	-1.927951
4377.319336	-1.928106
4377.685547	-1.928262
4378.051758	-1.928417
4378.417969	-1.928572
4378.784180	-1.928727
4379.150391	-1.928882
4379.516602	-1.929037
4379.882812	-1.929192
4380.249023	-1.929347
4380.615234	-1.929502
4380.981445	-1.929657
4381.347656	-1.929812
4381.713867	-1.929967
4382.080078	-1.930121
4382.446289	-1.930276
4382.812500	-1.930431
4383.178711	-1.930585
4383.544922	-1.930740
4383.911133	-1.930895
4384.277344	-1.931049
4384.643555	-1.931204
4385.009766	-1.931358
4385.375977	-1.931512
4385.742188	-1.931667
4386.108398	-1.931821
4386.474609	-1.931975
4386.840820	-1.932130
4387.207031	-1.932284
4387.573242	-1.932438
4387.939453	-1.932592
4388.305664	-1.932746
4388.671875	-1.932900
4389.038086	-1.933054
4389.404297	-1.933208
4389.770508	-1.933362
4390.136719	-1.933516
4390.502930	-1.933670
4390.869141	-1.933823
4391.235352	-1.933977
4391.601562	-1.934131
4391.967773	-1.934285
4392.333984	-1.934438
4392.700195	-1.934592
4393.066406	-1.934745
4393.432617	-1.934899
4393.798828	-1.935052
4394.165039	-1.935206
4394.531250	-1.935359
4394.897461	-1.935512
4395.263672	-1.935666
4395.629883	-1.935819
4395.996094	-1.935972
4396.362305	-1.936125
4396.728516	-1.936278
4397.094727	-1.936432
4397.460938	-1.936585
4397.827148	-1.936738
4398.193359	-1.936891
